antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Curso de Engenharia de Produção - B461200642855'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Curso de Engenharia de Produção - B512402380642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Curso de Engenharia de Produção - B512402380642'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Curso de Engenharia de Produção - B888642512642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Curso de Engenharia de Produção - B888642512642'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Curso de Engenharia de Produção - P512200642'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
frozenset({'Curso de Engenharia de Produção - P512200642'}),frozenset({'Tr.Parcial'}),0.0017376194613379669,0.08688097306689835,0.0008688097306689834,0.5,5.755,0.0007178436610479611,1.8262380538662033,0.8276762402088772
frozenset({'Engenharia Civil - P946200888'}),frozenset({'Dispensado'}),0.0026064291920069507,0.08079930495221546,0.0008688097306689834,0.3333333333333333,4.125448028673835,0.0006582120635476573,1.3788010425716768,0.759581881533101
frozenset({'Engenharia Química - P512200642'}),frozenset({'Dispensado'}),0.0026064291920069507,0.08079930495221546,0.0008688097306689834,0.3333333333333333,4.125448028673835,0.0006582120635476573,1.3788010425716768,0.759581881533101
frozenset({'Engenharia Civil - B200380461148'}),frozenset({'Reprovado'}),0.0069504778453518675,0.27628149435273675,0.0026064291920069507,0.37500000000000006,1.3573113207547172,0.0006861407864275468,1.1579496090356212,0.2650918635170605
frozenset({'Engenharia Civil - B200380512402'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Civil - B200380512402'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Civil - B292200218320'}),frozenset({'Reprovado'}),0.0069504778453518675,0.27628149435273675,0.0026064291920069507,0.37500000000000006,1.3573113207547172,0.0006861407864275468,1.1579496090356212,0.2650918635170605
frozenset({'Engenharia Civil - B380148200148'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Civil - B380148200148'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Civil - B461200642855'}),frozenset({'Reprovado'}),0.005212858384013901,0.27628149435273675,0.0017376194613379669,0.3333333333333333,1.2064989517819706,0.0002974031571534139,1.0855777584708948,0.17205240174672484
frozenset({'Engenharia Civil - P946200888'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Elétrica - A380200380642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Elétrica - A380200380642'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Engenharia Elétrica - B200380461148'}),frozenset({'Reprovado'}),0.005212858384013901,0.27628149435273675,0.0017376194613379669,0.3333333333333333,1.2064989517819706,0.0002974031571534139,1.0855777584708948,0.17205240174672484
frozenset({'Engenharia Elétrica - B292200218320'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
frozenset({'Engenharia Elétrica - B320888200683'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
frozenset({'Engenharia Elétrica - B512402380642'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
frozenset({'Engenharia Elétrica - B888642512642'}),frozenset({'Reprovado'}),0.0034752389226759338,0.27628149435273675,0.0017376194613379669,0.5,1.809748427672956,0.000777475258548265,1.4474370112945265,0.4489973844812555
frozenset({'Engenharia Florestal - P394200218'}),frozenset({'Reprovado'}),0.004344048653344918,0.27628149435273675,0.0017376194613379669,0.39999999999999997,1.4477987421383647,0.0005374392078508394,1.2061975094121054,0.3106457242582897
frozenset({'Engenharia Florestal - P888683642'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Engenharia Florestal - P888683642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Mecânica - AP681402512218'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Mecânica - B200380461148'}),frozenset({'Reprovado'}),0.007819287576020852,0.27628149435273675,0.0026064291920069507,0.3333333333333333,1.2064989517819706,0.00044610473573012104,1.0855777584708948,0.17250437828371282
frozenset({'Engenharia Mecânica - B292200218320'}),frozenset({'Reprovado'}),0.005212858384013901,0.27628149435273675,0.0017376194613379669,0.3333333333333333,1.2064989517819706,0.0002974031571534139,1.0855777584708948,0.17205240174672484
frozenset({'Engenharia Mecânica - B320888200683'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Mecânica - B320888200683'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Mecânica - B380148200148'}),frozenset({'Reprovado'}),0.004344048653344918,0.27628149435273675,0.0017376194613379669,0.39999999999999997,1.4477987421383647,0.0005374392078508394,1.2061975094121054,0.3106457242582897
frozenset({'Engenharia Mecânica - B461200642855'}),frozenset({'Reprovado'}),0.005212858384013901,0.27628149435273675,0.0017376194613379669,0.3333333333333333,1.2064989517819706,0.0002974031571534139,1.0855777584708948,0.17205240174672484
frozenset({'Engenharia Mecânica - B512402380642'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Mecânica - B512402380642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Mecânica - B888642512642'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Mecânica - B888642512642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Química - A292200218320'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0017376194613379669,0.6666666666666666,2.4129979035639413,0.0010175113092456903,2.1711555169417895,0.5871080139372822
frozenset({'Engenharia Química - B200380461148'}),frozenset({'Reprovado'}),0.0069504778453518675,0.27628149435273675,0.0026064291920069507,0.37500000000000006,1.3573113207547172,0.0006861407864275468,1.1579496090356212,0.2650918635170605
frozenset({'Engenharia Química - B292200218320'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Química - B292200218320'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Química - B320888200683'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Química - B320888200683'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Química - B380148200148'}),frozenset({'Reprovado'}),0.005212858384013901,0.27628149435273675,0.0017376194613379669,0.3333333333333333,1.2064989517819706,0.0002974031571534139,1.0855777584708948,0.17205240174672484
frozenset({'Engenharia Química - B461200642855'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Química - B461200642855'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Química - B512402380642'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Engenharia Química - B512402380642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Química - B888642512642'}),frozenset({'Reprovado'}),0.005212858384013901,0.27628149435273675,0.0017376194613379669,0.3333333333333333,1.2064989517819706,0.0002974031571534139,1.0855777584708948,0.17205240174672484
frozenset({'Engenharia Química - P380148200'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0017376194613379669,0.6666666666666666,2.4129979035639413,0.0010175113092456903,2.1711555169417895,0.5871080139372822
frozenset({'Engenharia Química - P394200218'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
frozenset({'Engenharia Química - P512200642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Química - P855200218'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Engenharia Química - P855200218'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Engenharia Química - P888402148'}),frozenset({'Reprovado'}),0.005212858384013901,0.27628149435273675,0.0017376194613379669,0.3333333333333333,1.2064989517819706,0.0002974031571534139,1.0855777584708948,0.17205240174672484
frozenset({'Física - Bacharelado - AP806642512402'}),frozenset({'Não Concl.'}),0.0026064291920069507,0.1268462206776716,0.0008688097306689834,0.3333333333333333,2.6278538812785386,0.0005381940381989445,1.3097306689834924,0.6210801393728222
frozenset({'Física - Bacharelado - AP806642512402'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Física - Bacharelado - B888642512642'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Física - Bacharelado - B888642512642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Física - Bacharelado - P642380402'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Física - Bacharelado - P642380402'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Física - Licenciatura Plena - P642380402'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Física - Licenciatura Plena - P642380402'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Física - Licenciatura Plena Noturno - P888683320'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Física - Licenciatura Plena Noturno - P888683320'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química Industrial - P512200642'}),frozenset({'Não Concl.'}),0.0017376194613379669,0.1268462206776716,0.0008688097306689834,0.5,3.941780821917808,0.0006483992690222908,1.7463075586446568,0.7476066144473454
frozenset({'Química - Bacharelado - B888642512642'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Química - Bacharelado - B888642512642'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química - Bacharelado - P380148200'}),frozenset({'Repr.Freq'}),0.0026064291920069507,0.07298001737619461,0.0008688097306689834,0.3333333333333333,4.567460317460317,0.0006785924829464953,1.390529973935708,0.7831010452961672
frozenset({'Química - Bacharelado - P380148200'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química - Licenciatura - AP806642512402'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química - Licenciatura - B200380461148'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
frozenset({'Química - Licenciatura - B380148200148'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
frozenset({'Química - Licenciatura - B806642512402'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química - Licenciatura - B806642512402'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Química Industrial - B200380461148'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química Industrial - B200380461148'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Química Industrial - B292200218320'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química Industrial - B292200218320'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Química Industrial - B461200642855'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química Industrial - B461200642855'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Química Industrial - B888642512642'}),frozenset({'Reprovado'}),0.004344048653344918,0.27628149435273675,0.0017376194613379669,0.39999999999999997,1.4477987421383647,0.0005374392078508394,1.2061975094121054,0.3106457242582897
frozenset({'Química Industrial - P148855320'}),frozenset({'Reprovado'}),0.0026064291920069507,0.27628149435273675,0.0008688097306689834,0.3333333333333333,1.2064989517819706,0.00014870157857670694,1.0855777584708948,0.17160278745644594
frozenset({'Química Industrial - P148855320'}),frozenset({'Tr.Parcial'}),0.0026064291920069507,0.08688097306689835,0.0008688097306689834,0.3333333333333333,3.8366666666666664,0.0006423606262374499,1.3696785403996523,0.7412891986062717
frozenset({'Química Industrial - P512200642'}),frozenset({'Reprovado'}),0.0017376194613379669,0.27628149435273675,0.0008688097306689834,0.5,1.809748427672956,0.0003887376292741325,1.4474370112945265,0.4482158398607485
